#,week,day,japanese,pronounciation,translation,1d,2d,6d,12d,30d,EXP,Last studied,
1474,22,1,沸く,waku,"boil, get loud (crowd applause etc.)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1475,22,1,売り切れる,urikireru,"sell out, go out of stock",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1476,22,1,押し入れ,oshiire,sliding-door closet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1477,22,1,革,kawa,leather,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1478,22,1,ぐっすり,gussuri,soundly,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1479,22,1,紅茶,koucha,black tea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1480,22,1,邪魔,jama,"disturbance, blocking",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1481,22,2,ソース,so-su,sauce,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1482,22,2,足す,tasu,add (things of the same kind),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1483,22,2,トマト,tomato,tomato,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1484,22,2,バター,bata-,butter,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1485,22,2,発車,hassha,departure (of a vehicle),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1486,22,2,バレーボール,bare-ho-ru,volleyball,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1487,22,2,おかず,okazu,dishes to go with the rice,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1488,22,2,カレンダー,karenda-,calendar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1489,22,2,とにかく,tonikaku,"in any case, anyway",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1490,22,2,楽しみ,tanoshimi,"enjoyment, something looked forward to",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1491,22,3,おしゃべり,oshaberi,"chatter, idle talk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1492,22,3,読書,dokusho,reading books,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1493,22,3,寒気,samuke,chill,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1494,22,3,夕焼け,yuuyake,sunset glow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1495,22,3,傷める,itameru,"damage, hurt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1496,22,3,くすぐったい,kusuguttai,ticklish,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1497,22,3,泥棒,dorobou,"thief, burglar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1498,22,3,襖,fusuma,paper sliding door,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1499,22,3,美人,bijin,beautiful woman,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1500,22,3,タイプライター,taipuraita-,typewriter,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1501,22,4,再来年,sarainen,the year after next,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1502,22,4,冗談,joudan,joke,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1503,22,4,近付く,chikaduku,"approach, come close",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1504,22,4,電話帳,denwachou,telephone book,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1505,22,4,ベル,beru,bell,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1506,22,4,干す（ほす）,hosu,hang (something) out to dry,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1507,22,4,金額,kingaku,"amount of money, sum",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1508,22,4,蚊,ka,mosquito,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1509,22,4,悲しむ,kanashimu,"feel sad, lament",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1510,22,4,クーラー,ku-ra-,air conditioner (cooling),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1511,22,5,失礼,shitsurei,"rudeness, to excuse oneself",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1512,22,5,洗濯機,sentakuki,"washing machine, washer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1513,22,5,豆腐,toufu,tofu,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1514,22,5,昼寝,hirune,nap,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1515,22,5,不便,fuben,inconvenient,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1516,22,5,ミルク,miruku,milk (loan word),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1517,22,5,向こう側,mukougawa,other side,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1518,22,5,億,oku,hundred million,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1519,22,5,お礼,orei,"thanks, gratitude",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1520,22,5,着せる,kiseru,dress (someone),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1521,22,6,サラダ,sarada,salad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1522,22,6,代える,kaeru,substitute for,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1523,22,6,四角,shikaku,square,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1524,22,6,急行,kyukou,express train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1525,22,6,交差点,kousaten,"crossing, intersection",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1526,22,6,覚める,sameru,"awake, wake up (naturally)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1527,22,6,昼休み,hiruyasumi,lunch break,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1528,22,6,ベルト,beruto,belt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1529,22,6,真っ黒,makkuro,"black, jet-black",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1530,22,6,皆様,minasama,"everyone, ladies and gentlemen",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1531,22,7,ラーメン,ra-men,ramen (Chinese noodles),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1532,22,7,ライター,raita-,lighter,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1533,22,7,ワイシャツ,waishatsu,"business shirt, dress shirt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1534,22,7,転ぶ,korobu,"fall down, fall over",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1535,22,7,シャワー,shawa-,shower,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1536,22,7,扇風機,senpuuki,electric fan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1537,22,7,遅刻,chikoku,"tardiness, lateness",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1538,22,7,釣る,tsuru,"fish, catch",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1539,22,7,うどん,udon,Japanese wheat noodles,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1540,22,7,仮名,kana,kana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1541,23,1,記念日,kinenbi,"memorial day, anniversary",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1542,23,1,下り,kudari,"downhill, going down",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1543,23,1,掲示板,keijiban,"notice board, bulletin board",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1544,23,1,凍る,kooru,freeze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1545,23,1,ごみ,gomi,trash,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1546,23,1,スーパーマーケット,su-pa-ma-ketto,supermarket,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1547,23,1,ぶらぶら,burabura,"wander, walk around",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1548,23,1,アナウンサー,anaunsa-,announcer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1549,23,1,自炊,jisui,cooking (for oneself),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1550,23,1,止める,tomeru,stop (something/someone),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1551,23,2,年下,toshishita,"younger, junior",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1552,23,2,治す,naosu,cure (something),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1553,23,2,箸,hashi,chopsticks,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1554,23,2,花見,hanami,flower viewing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1555,23,2,引き出し,hikidashi,drawer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1556,23,2,訳,yaku,translation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1557,23,2,いかが,ikaga,how,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1558,23,2,交通費,koutsuuhi,"traveling expense, transportation fee",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1559,23,2,ステレオ,sutereo,stereo,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1560,23,2,再会,saikai,"meeting again, reunion",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1561,23,3,滑る,suberu,"slide, slip",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1562,23,3,早口,hayakuchi,speaking fast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1563,23,3,裏返す,uragaesu,"turn over, turn inside out",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1564,23,3,角,kado,"corner, edge",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1565,23,3,きらきら,kirakira,"sparkling, glittering",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1566,23,3,三角,sankaku,"figure, area etc.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1567,23,3,激しい,hageshii,"violent, intense",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1568,23,3,経営,keiei,"management, operation",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1569,23,3,拡大,kakudai,"magnification, enlargement",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1570,23,3,姿勢,shisei,"posture, attitude",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1571,23,4,周辺,shuuhen,"area, region",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1572,23,4,他,ta,other (Chinese origin),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1573,23,4,達する,tassuru,"attain, reach",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1574,23,4,当時,touji,at that time,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1575,23,4,当然,touzen,"natural, as a matter of course",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1576,23,4,能力,nouryoku,"capability, performance ability of machine, etc.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1577,23,4,判断,handan,"judgment, decision",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1578,23,4,過ぎる,sugiru,"pass by, go past",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1579,23,4,正確,seikaku,"accurate, precise",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1580,23,4,戦争,sensou,war between countries,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1581,23,5,放送,housou,broadcasting,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1582,23,5,習慣,shuukan,"custom, habit",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1583,23,5,フィルム,fuirumu,film,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1584,23,5,受け付ける,uketsukeru,"receive, accept",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1585,23,5,ダンス,dansu,"dance, dancing (loan word)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1586,23,5,こんなに,konnani,"this much, such",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1587,23,5,吹く,fuku,"blow, play (a wind instrument)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1588,23,5,まあ,Maa,well (interjection),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1589,23,5,メール,me-ru,e-mail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1590,23,5,インターネット,inta-netto,Internet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1591,23,6,出身,shusshin,"come from, origin",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1592,23,6,職業,shokugyou,"occupation, job",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1593,23,6,スター,suta-,star,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1594,23,6,くだらない,kudaranai,"worthless, trifling",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1595,23,6,名簿,Meibo,name list,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1596,23,6,通常,Tsuujou,"common, usually, typically",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1597,23,6,家内,kanai,one’s wife,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1598,23,6,消防署,Shoubousho,fire station,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1599,23,6,再び,Futatabi,"again, a second time",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1600,23,6,大統領,Daitouryou,president (of a country),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1601,23,7,入場券,Nyuujouken,entrance ticket,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1602,23,7,ネックレス,nekkuresu,necklace,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1603,23,7,パジャマ,pajama,pajamas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1604,23,7,ボールペン,Borupen,ballpoint pen,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1605,23,7,かゆい,kayui,itchy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1606,23,7,覚ます,samasu,"awaken, wake up",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1607,23,7,すいか,Suika,watermelon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1608,23,7,そば,Soba,buckwheat noodles,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1609,23,7,特急,tokkyuu,super-express,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1610,23,7,のり,Nori,"glue, starch",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1611,24,1,大抵,たいてい,"generally, mostly",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1612,24,1,バスケットボール,basukettobo-ru,basketball,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1613,24,1,酔っ払う,yopparau,get drunk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1614,24,1,どきどき,Dokidoki,"feel excited, feel nervous",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1615,24,1,欲しがる,hoshigaru,"want, desire (of the third person)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1616,24,1,早起き,Hayaoki,getting up early,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1617,24,1,味噌汁,misoshiru,miso soup,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1618,24,1,読み方,yomikata,"how to read, way of reading",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1619,24,1,入り口,iriguchi,entrance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1620,24,1,降ろす,orosu,"unload, set down",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1621,24,2,掛かる,kakaru,hang,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1622,24,2,サンドイッチ,sandoicchi,sandwich,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1623,24,2,四角い,Shikakui,square-shaped,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1624,24,2,突き当たる,tsukiataru,"run into, come to the end (of a road)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1625,24,2,乾かす,kawakasu,dry (something),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1626,24,2,定期券,Teikiken,commuter pass,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1627,24,2,にこにこ,nikoniko,"smilingly, keep smiling",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1628,24,2,下る,kudaru,"go down, go away from",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1629,24,2,ウール,wu-ru,wool,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1630,24,2,コーラ,ko-ra,"cola, coke",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1631,24,3,トイレットペーパー,Toirettopepa,toilet paper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1632,24,3,乗り換え,norikae,"transfer, change (trains)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1633,24,3,灰皿,haizara,ashtray,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1634,24,3,ハム,hamu,ham,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1635,24,3,床,yuka,floor,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1636,24,3,ローマ字,Ro-maji,Roman alphabet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1637,24,3,いちご,ichigo,strawberry,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1638,24,3,カレーライス,kareaisu,curry rice,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1639,24,3,キャッシュカード,Kyasshukado,cash card,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1640,24,3,停留所,teiryuujo,(bus) stop,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1641,24,4,床屋,tokoya,"barber, barbershop",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1642,24,4,歯磨き,hamigaki,brushing one’s teeth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1643,24,4,夕飯,ゆうはん,"evening meal, dinner",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1644,24,4,酔っ払い,yopparai,"drunkard, drunk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1645,24,4,例,Rei,example,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1646,24,4,お辞儀,Ojigi,bow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1647,24,4,横断歩道,Oudan hodou,"pedestrian crossing, crosswalk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1648,24,4,ぐらぐら,guragura,"shaky, unstable",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1649,24,4,航空便,Koukuubin,"airmail, airfreight",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1650,24,4,ジャム,Jamu,jam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1651,24,5,スリッパ,Surippa,slippers,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1652,24,5,畳む,tatamu,"fold, shut, close",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1653,24,5,トランプ,toranpu,playing cards,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1654,24,5,日陰,hikage,shade of the sun,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1655,24,5,文房具,bunbougu,"stationery, writing materials",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1656,24,5,免許証,menkyoshou,license,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1657,24,5,訳す,yakusu,translate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1658,24,5,よろしい,yoroshii,all right,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1659,24,5,両替,ryougae,money exchange,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1660,24,5,片付く,kataduku,"be put in order, be finished",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1661,24,6,カップ,kappu,cup,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1662,24,6,消しゴム,keshigomi,eraser,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1663,24,6,スケート,suketo,"skate, skates",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1664,24,6,鍋,nabe,pan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1665,24,6,寝坊,nebou,oversleeping,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1666,24,6,鋏,hasami,scissors,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1667,24,6,真っ青,massao,"deep-blue, pale",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1668,24,6,汚す,yogosu,make (something) dirty,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1669,24,6,忘れ物,wasuremono,"something left behind, lost item",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1670,24,6,掛け算,kakezan,multiplication,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1671,24,7,臭い,kusai,stinky,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1672,24,7,突き当たり,tsukiatari,end of a street,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1673,24,7,マフラー,mafura-,"scarf, muffler",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1674,24,7,桃,momo,peach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1675,24,7,アクセサリー,akusesari-,"accessories, jewelry",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1676,24,7,あくび,akubi,yawn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1677,24,7,あめ,ame,candy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1678,24,7,上り,nobori,"going up, ascent",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1679,24,7,なるべく,narubeku,"as…as possible, if possible",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1680,24,7,じっと,jitto,"without moving, still",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1681,25,1,食器,shokki,tableware,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1682,25,1,延ばす,nobasu,"extend, postpone",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1683,25,1,薬局,yakkyoku,"drugstore, pharmacy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1684,25,1,雄,osu,male (animal),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1685,25,1,雌,mesu,female (animal),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1686,25,1,和風,wafuu,Japanese inspired,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1687,25,1,いびき,ibiki,snoring,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1688,25,1,ピクニック,pikunikku,picnic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1689,25,1,地域,chiiki,"region, area",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1690,25,1,勘違い,kanchigai,"misunderstanding, wrong idea or assumption",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1691,25,2,重要,juuyou,"important, essential",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1692,25,2,主人,shujin,"one’s husband, master",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1693,25,2,お宅,otaku,(someone else’s) home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1694,25,2,ハイキング,haikingu,hiking,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1695,25,2,畑,hatake,"field, farm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1696,25,2,ボーイフレンド,boifurendo,boyfriend,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1697,25,2,イヤリング,iyaringu,earrings,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1698,25,2,ガールフレンド,ga-rufurendo,girlfriend,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1699,25,2,柔らか,yawaraka,"soft, gentle",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1700,25,2,納豆,natto,fermented soybeans,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1701,25,3,別に,Betsuni,"particularly, not really",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1702,25,3,どうしても,Doushitemo,"by any means, really",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1703,25,3,父親,chichioya,father,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1704,25,3,誘う,sasou,"invite, ask out",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1705,25,3,母親,hahaoya,"mother, female parent",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1706,25,3,昼前,hirumae,"in the morning, before noon",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1707,25,3,ふらふら,furafura,"be dizzy, lightheaded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1708,25,3,こぼす,kobosu,spill (something),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1709,25,3,持ってくる,mottekuru,bring,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1710,25,3,振り向く,Furimuku,"turn around, look back",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1711,25,4,洗面所,Senmenjou,"washroom, bathroom",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1712,25,4,外側,sotogawa,"exterior, outside",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1713,25,4,段々,dandan,"gradually, little by little",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1714,25,4,包む,tsutsumu,"wrap, pack",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1715,25,4,無くなる,nakunaru,"get lost, go missing",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1716,25,4,豚,buta,pig,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1717,25,4,褒める,homeru,"praise, compliment",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1718,25,4,沸かす,wakasu,boil (water),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1719,25,4,暖める,atatameru,warm (something) up,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1720,25,4,換える,kaeru,"exchange, convert",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1721,25,5,安っぽい,yasuppoi,"cheap-looking, tacky",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1722,25,5,ぎらぎら,giragira,"glaring, blinding",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1723,25,5,何とか,nantoka,"somehow, please",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1724,25,5,いよいよ,iyoiyo,"finally, any moment",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
